date,symbol,adj_close,close,open,high,low,volume,vader_compound,finbert_sentiment,ret_1d,ret_5d,ma_5d,ma_20d,vol_10d,vol_fwd_5d,vol_q75_252d,target_label
2023-02-24,INTC,24.537328720092773,25.13999938964844,25.219999313354492,25.350000381469727,24.920000076293945,44089900.0,,,-0.018352195532514437,-0.08946033761085859,24.957020282745358,27.20932930394223,0.018521577965155377,0.016540111941098362,,
2023-02-27,INTC,24.303081512451172,24.899999618530273,25.549999237060547,25.579999923706055,24.8799991607666,37657000.0,,,-0.009546565166638765,,24.82623252868652,27.069935547678096,0.01319677828120723,0.01841268021674494,,
2023-02-28,INTC,24.332365036010746,24.93000030517578,24.940000534057617,25.1200008392334,24.729999542236328,50255300.0,,,0.00120493047536252,-0.04336139971409936,24.60565071105957,26.916350013331364,0.012940219462519144,0.021948154941571794,,
2023-03-01,INTC,24.722776412963867,25.329999923706055,25.030000686645508,25.920000076293945,24.969999313354492,47823400.0,,,0.0160449416394719,-0.0054965307077287084,24.57832260131836,26.742203863043535,0.014834756980737808,0.02215823122478508,,
2023-03-02,INTC,25.57192039489746,26.200000762939453,25.209999084472656,26.299999237060547,25.1200008392334,48309300.0,,,0.03434662708385483,0.023037992359483672,24.693494415283205,26.55590790196469,0.02007570532182215,0.017449559981313145,,
2023-03-03,INTC,25.76712417602539,26.399999618530273,26.200000762939453,26.479999542236328,26.010000228881836,36744900.0,,,0.0076335206004660705,0.05011936995919131,24.939453506469725,26.373288104408665,0.01867932108371718,0.021500990021600615,,
2023-03-06,INTC,25.366954803466797,25.989999771118164,26.469999313354492,26.540000915527344,25.93000030517578,37879800.0,,,-0.015530230297524872,0.04377524267737698,25.152228164672852,26.234589426141035,0.018400302116039942,0.020181323684041342,,
2023-03-07,INTC,24.917980194091797,25.530000686645508,25.84000015258789,25.989999771118164,25.5,43164600.0,,,-0.017699192230737903,0.024067334071898427,25.269351196289062,26.053767656025133,0.01821407391122624,0.018462312299998056,,
2023-03-08,INTC,25.357192993164062,25.979999542236328,25.559999465942383,26.010000228881836,25.450000762939453,36071900.0,,,0.01762634032337851,0.025661219015333803,25.3962345123291,25.937671761763724,0.017559722921689037,0.018577985089626072,,
2023-03-09,INTC,25.80616569519043,26.440000534057617,25.979999542236328,26.979999542236328,25.969999313354492,54886100.0,,,0.017705930705634643,0.00916025455560665,25.443083572387696,25.87140484860069,0.018231982840788842,0.02706162019518995,,
2023-03-10,INTC,26.56746482849121,27.219999313354492,26.549999237060547,27.520000457763672,26.31999969482422,65187000.0,,,0.029500668262494534,0.031060534617614932,25.603151702880858,25.841610155607526,0.018184730820321064,0.032108812212710953,,
2023-03-13,INTC,26.303937911987305,26.950000762939453,26.739999771118164,27.309999465942383,26.61000061035156,50977000.0,,,-0.009919159325330051,0.036937153701730674,25.79054832458496,25.759418387162057,0.018225306758008094,0.035065464541712554,,
2023-03-14,INTC,27.338529586791992,28.010000228881836,27.350000381469727,28.100000381469727,27.25,47689800.0,,,0.039332197265155466,0.09714067407735238,26.274658203125,25.727055499428197,0.020473963099970426,0.03612111516704008,,
2023-03-15,INTC,27.728939056396484,28.40999984741211,27.729999542236328,28.5,27.65999984741211,49322800.0,,,0.014280558446461145,0.09353346263018203,26.749007415771484,25.704452815808747,0.020441891608741932,0.036080304259681506,,
2023-03-16,INTC,29.456506729125977,30.18000030517578,28.38999938964844,30.270000457763672,28.38999938964844,75779500.0,,,0.062301975175317104,0.14145228225888173,27.479075622558593,25.806165092869808,0.025229674399942947,0.022783079305248886,,
2023-03-17,INTC,29.09537696838379,29.809999465942383,29.920000076293945,31.0,29.440000534057617,80628500.0,,,-0.012259761962375215,0.09515067230583552,27.98465805053711,25.919178812127363,0.026581354692896356,0.02397691777249398,,
2023-03-20,INTC,28.460960388183594,29.15999984741211,29.799999237060547,29.899999618530273,28.6299991607666,38780100.0,,,-0.02180472110361653,0.08200378526643659,28.416062545776366,26.046267890930174,0.027379482853227177,0.021798074382118577,,
2023-03-21,INTC,27.777740478515625,28.459999084472656,29.0,29.170000076293945,27.979999542236328,55650800.0,,,-0.024005511421590242,0.016065636973241926,28.503904724121092,26.163391208648683,0.028197563153369243,0.01707457196281182,,
2023-03-22,INTC,27.455652236938477,28.1299991607666,28.479999542236328,29.1200008392334,28.100000381469727,37415500.0,,,-0.011595192266493526,-0.009855653651305696,28.449247360229492,26.29320297241211,0.02896988715518563,0.032622972011856294,,
2023-03-23,INTC,28.334075927734375,29.030000686645508,28.3799991607666,29.15999984741211,28.219999313354492,43785500.0,,,0.03199427510281749,-0.03810468130906253,28.22476119995117,26.460103702545165,0.02982222548495742,0.032301273819136396,,
2023-03-24,INTC,28.656166076660156,29.36000061035156,29.040000915527344,29.809999465942383,28.93000030517578,55912100.0,,,0.011367589673553002,-0.015095555977875708,28.136919021606445,26.666045570373534,0.02903085117933728,0.03195713176119676,,
2023-03-27,INTC,28.480480194091797,29.18000030517578,29.3700008392334,29.729999542236328,29.079999923706055,34758200.0,,,-0.006130823017230225,0.0006858449483773121,28.140822982788087,26.874915504455565,0.02879524419299109,0.029554959670257928,,
2023-03-28,INTC,28.587846755981445,29.290000915527344,29.079999923706055,29.329999923706055,28.6299991607666,37407900.0,,,0.0037698297626287403,0.02916386514923297,28.30284423828125,27.0876895904541,0.02666035326236112,0.029114976164952396,,
2023-03-29,INTC,30.76438331604004,31.520000457763672,29.770000457763672,31.88999938964844,29.760000228881836,85556200.0,,,0.07613502963818686,0.12051183670843701,28.96459045410156,27.38976993560791,0.034982836332348465,0.010818644527090854,,
2023-03-30,INTC,31.320722579956055,32.09000015258789,31.850000381469727,32.58000183105469,31.809999465942383,70077600.0,,,0.01808387505124953,0.10540829564511212,29.5619197845459,27.67721004486084,0.030248863862458637,0.00973515948325244,,
2023-03-31,INTC,31.886810302734375,32.66999816894531,31.799999237060547,32.900001525878906,31.729999542236328,59765000.0,,,0.018073903669789226,0.11273818756604403,30.208048629760743,27.98319435119629,0.02966777673709502,,,
2023-04-03,INTC,32.10154342651367,32.88999938964844,32.939998626708984,33.560001373291016,32.540000915527344,57038300.0,,,0.006734230289596743,0.12714193046411681,30.932261276245118,28.31992378234863,0.027613884508801347,,,
2023-04-04,INTC,32.30650329589844,33.099998474121094,32.849998474121094,33.84000015258789,32.84000015258789,55714100.0,,,0.006384735670232011,0.13007823120287765,31.675992584228517,28.689349937438966,0.024672540760339406,,,
2023-04-05,INTC,32.04298400878906,32.83000183105469,32.79999923706055,32.9900016784668,32.34000015258789,39615700.0,,,-0.008156849557371615,0.041561070137959844,31.93171272277832,29.023639488220216,0.02427401172386534,,,
2023-04-06,INTC,32.02346420288086,32.810001373291016,32.599998474121094,33.0,32.459999084472656,28551900.0,,,-0.0006091756592597752,0.022436954356044536,32.072261047363284,29.334504413604737,0.02404954324904895,,,
2023-04-07,INTC,,,,,,,,,,,32.11862373352051,29.48013807597913,0.02550448746924689,,,
2023-04-10,INTC,31.740415573120117,32.52000045776367,32.599998474121094,32.7599983215332,32.20000076293945,30534400.0,,,,-0.011249547991991182,32.02834177017212,29.76626847919665,0.026199721721157428,0.007639052728038792,,
2023-04-11,INTC,31.574481964111328,32.349998474121094,32.65999984741211,33.11000061035156,32.31999969482422,27059100.0,,,-0.005227833536915361,-0.022658637026807038,31.845336437225342,29.989213341160823,0.026936012857109233,0.008286760621747772,,
2023-04-12,INTC,31.252397537231445,32.02000045776367,32.77000045776367,32.88999938964844,31.959999084472656,37070800.0,,,-0.010200782620787718,-0.024672685644407166,31.647689819335938,30.174658524362666,0.011080612082583215,0.011516060699153525,,
2023-04-13,INTC,31.35976219177246,32.130001068115234,31.81999969482422,32.43000030517578,31.649999618530273,29722300.0,,,0.0034354053769189985,-0.020725490749645137,31.481764316558838,30.274829864501953,0.009329420603246435,0.010418425314431178,,
2023-04-14,INTC,31.12551498413086,31.88999938964844,32.0,32.2400016784668,31.690000534057617,24623600.0,,,-0.007469674234425794,,31.410514450073244,30.3816792337518,0.006797745925862282,0.011338704268083215,,
2023-04-17,INTC,31.36952209472656,32.13999938964844,31.950000762939453,32.63999938964844,31.770000457763672,29601100.0,,,0.00783945617349957,-0.01168521179375026,31.336335754394533,30.534761428833008,0.007006068268269528,0.006014906609450357,,
2023-04-18,INTC,31.066951751708984,31.829999923706055,32.43000030517578,32.459999084472656,31.780000686645508,26041400.0,,,-0.00964536029920704,-0.01607406300376424,31.234829711914063,30.70787781163266,0.006629138402700274,0.006278415695935432,,
2023-04-19,INTC,30.40325355529785,31.149999618530273,31.100000381469727,31.520000457763672,31.079999923706055,25746600.0,,,-0.021363479806950303,-0.02717052286698951,31.065000915527342,30.863014723125257,0.009075208373980117,0.012613735912390728,,
2023-04-20,INTC,30.120206832885746,30.86000061035156,30.760000228881836,31.25,30.709999084472656,30255100.0,,,-0.00930975107309806,-0.039526937459108846,30.81708984375,30.957021612870065,0.008938658858008177,0.022786702786067977,,
2023-04-21,INTC,29.57362937927246,30.299999237060547,30.84000015258789,30.84000015258789,30.229999542236328,28655800.0,,,-0.0181465371949745,-0.04985895351931102,30.50671272277832,31.00530915511282,0.009219666313087009,0.029257656512240566,,
2023-04-24,INTC,28.948974609375,29.65999984741211,30.1299991607666,30.3700008392334,29.61000061035156,38732500.0,,,-0.02112201927894819,-0.07716239597282448,30.022603225708007,31.029966755917197,0.009661168665660714,0.030041256378202496,,
2023-04-25,INTC,28.18766975402832,28.8799991607666,29.440000534057617,29.56999969482422,28.8700008392334,38289900.0,,,-0.026298163082437265,-0.09267990051590036,29.446746826171875,31.00890480844598,0.010931826614804404,0.027960120124701515,,
2023-04-26,INTC,28.353593826293945,29.049999237060547,29.200000762939453,29.809999465942383,28.84000015258789,41218800.0,,,0.00588640613834035,-0.06741580223563759,29.036814880371093,30.882021151090925,0.01220889644235191,0.029795714403813057,,
2023-04-27,INTC,29.14418029785156,29.86000061035156,28.75,29.950000762939453,28.510000228881836,60186200.0,,,0.027883113385946068,-0.03240437691711151,28.84160957336426,30.767466294138057,0.016725743673352073,0.029230371031394614,0.029857099897410415,LOW_VOL
2023-04-28,INTC,30.315410614013672,31.059999465942383,31.979999542236328,32.56999969482422,30.809999465942383,80252400.0,,,0.040187450948773185,0.025082522852643452,28.9899658203125,30.68476104736328,0.022444279757300085,0.024440462121716883,0.029795714403813057,LOW_VOL
2023-05-01,INTC,29.57362937927246,30.299999237060547,31.11000061035156,31.239999771118164,30.280000686645508,36918500.0,,,-0.024468784018327416,0.02157778568416613,29.114896774291992,30.551712939613743,0.023120311977915167,0.0209743477961819,0.029735525720424275,LOW_VOL
2023-05-02,INTC,29.056337356567383,29.770000457763672,30.299999237060547,30.579999923706055,29.75,33463400.0,,,-0.017491665161247894,0.03081729033010694,29.288630294799805,30.380651574385794,0.023402769428538413,0.022130994497541467,0.029675337037035492,LOW_VOL
2023-05-03,INTC,29.91524124145508,30.649999618530273,30.63999938964844,31.11000061035156,30.25,45554500.0,,,0.029559950187375117,0.05507758292400067,29.60095977783203,30.26866511294716,0.025257734830737028,0.016528080069149426,0.02961514835364671,LOW_VOL
2023-05-04,INTC,30.61595916748047,31.239999771118164,30.440000534057617,31.719999313354492,30.3799991607666,46104000.0,,,0.02342344226375026,0.05049992329814823,29.89531555175781,30.19458590055767,0.02621199837294921,0.013737775674126242,0.029554959670257928,LOW_VOL
2023-05-05,INTC,30.370952606201172,30.989999771118164,31.3799991607666,31.40999984741211,30.729999542236328,35024600.0,,,-0.008002576693384666,0.0018321372220446719,29.90642395019531,30.203404235839844,0.025535789310559356,0.01599894997623842,0.029480633880753587,LOW_VOL
2023-05-08,INTC,30.15534782409668,30.770000457763672,30.700000762939453,30.84000015258789,30.38999938964844,30882800.0,,,-0.007099045752699595,0.019670174308464627,30.022767639160158,30.124150848388673,0.024427637706774773,0.025240899407979807,0.029406308091249247,LOW_VOL
2023-05-09,INTC,29.49873161315918,30.100000381469727,30.3799991607666,30.579999923706055,29.90999984741211,30706500.0,,,-0.021774453233559088,0.01522539648280219,30.111246490478514,30.020363330841064,0.02383145358877634,0.02490164312256975,0.029331982301744906,LOW_VOL
2023-05-10,INTC,29.371326446533203,29.969999313354492,30.290000915527344,30.399999618530273,29.489999771118164,40526500.0,,,-0.004319004908303947,-0.018181862233093038,30.00246353149414,29.92630977630615,0.02399818626056332,0.025033145289940807,0.029257656512240566,LOW_VOL
2023-05-11,INTC,28.28350067138672,28.86000061035156,29.600000381469727,29.68000030517578,28.81999969482422,47144400.0,,,-0.037036998554584644,-0.07618440053876319,29.53597183227539,29.772496700286865,0.02549095629488969,0.022427411175018657,0.02925083514202908,LOW_VOL
2023-05-12,INTC,28.3717041015625,28.950000762939453,29.030000686645508,29.100000381469727,28.719999313354492,24153800.0,,,0.0031185471416914634,-0.0658276521833715,29.136122131347655,29.634806156158447,0.02083013465365208,0.02239317122253662,0.02924401377181759,LOW_VOL
2023-05-15,INTC,29.204723358154297,29.799999237060547,28.899999618530273,29.829999923706055,28.8799991607666,28717500.0,,,0.029360917257907015,-0.03152424145420574,28.94599723815918,29.526566219329833,0.022530533438789923,0.019112649683747363,0.0292371924016061,LOW_VOL
2023-05-16,INTC,28.636308670043945,29.219999313354492,29.6200008392334,29.899999618530273,29.209999084472656,22812000.0,,,-0.019463108112326766,-0.029235933070780318,28.773512649536134,29.405034065246582,0.022698615354313334,0.0209870594976589,0.029230371031394614,LOW_VOL
2023-05-17,INTC,28.29330062866211,28.8700008392334,29.520000457763672,29.559999465942383,28.68000030517578,41667300.0,,,-0.01197808157937097,-0.03670334126153629,28.557907485961913,29.299536418914794,0.020090257008981604,0.021990020825522545,0.02920152231478406,LOW_VOL
2023-05-18,INTC,29.087120056152344,29.68000030517578,29.0,29.760000228881836,28.8700008392334,36529200.0,,,0.028056798247358516,0.028413009906465225,28.71863136291504,29.247882080078124,0.0208667006594135,0.0273289822961343,0.029172673598173507,LOW_VOL
2023-05-19,INTC,29.33212661743164,29.93000030517578,29.600000381469727,30.239999771118164,29.5,40683000.0,,,0.008423197649210845,0.033851421558293016,28.910715866088868,29.235806941986084,0.021239700409624595,0.042957668701354965,0.02914382488156295,HIGH_VOL
2023-05-22,INTC,29.67513656616211,30.280000686645508,29.850000381469727,30.450000762939453,29.81999969482422,28693400.0,,,0.01169400204779647,0.016107435849977536,29.00479850769043,29.27211503982544,0.021690007886073212,0.04625711548767677,0.029230371031394614,HIGH_VOL
2023-05-23,INTC,28.92051696777344,29.510000228881836,30.049999237060547,30.200000762939453,29.489999771118164,29400900.0,,,-0.025429355538304166,0.009924753256581598,29.061640167236327,29.308757400512697,0.022098575963874986,0.048267947522129706,0.02925083514202908,HIGH_VOL
2023-05-24,INTC,28.42070579528809,29.0,29.309999465942383,29.489999771118164,28.81999969482422,28045800.0,,,-0.017282235066624074,0.0045030153356131475,29.087121200561523,29.3121129989624,0.02263915010178431,0.0471793303228026,0.029406308091249247,HIGH_VOL
2023-05-25,INTC,26.85266494750977,27.399999618530273,28.290000915527344,28.290000915527344,26.86000061035156,78009400.0,,,-0.05517248090433724,-0.07681939993815079,28.640230178833015,29.197537231445313,0.026122352508856587,0.028725206985623985,0.02961514835364671,LOW_VOL
2023-05-26,INTC,28.42070579528809,29.0,27.440000534057617,29.09000015258789,27.100000381469727,71910600.0,,,0.05839423576183034,-0.031072442650711407,28.457946014404303,29.102801990509032,0.03295466651107112,0.03732413857528455,0.029554959670257928,HIGH_VOL
2023-05-30,INTC,29.390928268432617,29.989999771118164,29.700000762939453,30.040000915527344,29.0,54874800.0,,,0.03413787398993384,-0.00957732063324579,28.401104354858404,29.09366693496704,0.033447853529097876,0.03784148453653004,0.029735525720424275,HIGH_VOL
2023-05-31,INTC,30.811962127685547,31.440000534057617,29.700000762939453,32.290000915527344,29.670000076293945,136243800.0,,,0.04834940381176023,0.06540149894345837,28.77939338684082,29.18144817352295,0.03561129032549309,0.03056634934463281,0.029918485391007776,HIGH_VOL
2023-06-01,INTC,30.508153915405273,31.1299991607666,31.799999237060547,31.940000534057617,31.020000457763672,52667400.0,,,-0.00986007353317142,0.07344814499516272,29.19688301086426,29.211093807220458,0.035485877581715695,0.030926320455173056,0.030172529619810075,HIGH_VOL
2023-06-02,INTC,30.684560775756836,31.309999465942383,31.399999618530273,31.59000015258789,30.829999923706055,36521000.0,,,0.005782285642084828,0.1427007649236105,29.963262176513673,29.21452388763428,0.034788403702209925,0.03214165888719458,0.03056634934463281,HIGH_VOL
2023-06-05,INTC,29.263526916503903,29.86000061035156,31.309999465942383,31.399999618530273,29.829999923706055,48244100.0,,,-0.046311037972414426,0.02965517912491622,30.131826400756836,29.159152603149415,0.038459998017819734,0.0266942524671633,0.030836327677537995,LOW_VOL
2023-06-06,INTC,30.341550827026367,30.959999084472656,29.770000457763672,31.450000762939453,29.700000762939453,42295300.0,,,0.03683848203254292,0.03234408079634443,30.321950912475586,29.1684627532959,0.04006661840726129,0.025449134926007227,0.030746334899902934,LOW_VOL
2023-06-07,INTC,30.65515899658203,31.280000686645508,31.030000686645508,31.3700008392334,30.93000030517578,39098000.0,,,0.010335930794820092,-0.005089034267071968,30.290590286254883,29.226284122467042,0.03882958806984322,0.02809366284929206,0.030656342122267873,LOW_VOL
2023-06-08,INTC,31.184371948242188,31.81999969482422,31.43000030517578,31.850000381469727,31.059999465942383,35199000.0,,,0.017263422176970744,0.02216515737766267,30.425833892822265,29.31693639755249,0.03800450426959902,0.0293165659490282,0.03056634934463281,LOW_VOL
2023-06-09,INTC,30.713960647583008,31.34000015258789,31.93000030517578,31.989999771118164,30.68000030517578,40218000.0,,,-0.015084841260870618,0.00095813239892939,30.4317138671875,29.438459396362305,0.0320106164997838,0.021102531304835512,0.030435076103025233,LOW_VOL
2023-06-12,INTC,32.40940475463867,33.06999969482422,31.399999618530273,33.29999923706055,31.36000061035156,59881600.0,,,0.05520109003555307,0.10750166400347916,31.060889434814452,29.640344429016114,0.031530725049308976,,0.030303802861417654,
2023-06-13,INTC,33.23262023925781,33.90999984741211,33.77000045776367,33.95000076293945,33.06999969482422,51990000.0,,,0.025400512315836732,0.09528416753359426,31.63910331726074,29.84173927307129,0.03101725964204232,,0.030303802861417654,
2023-06-14,INTC,34.86927032470703,35.58000183105469,33.869998931884766,35.599998474121094,33.79999923706055,74404300.0,,,0.04924830102670752,0.1374682587226137,32.481925582885744,30.153387355804444,0.03113284536737809,,0.030303802861417654,
2023-06-15,INTC,35.104469299316406,35.81999969482422,35.279998779296875,36.41999816894531,35.220001220703125,67676300.0,,,0.006745164794650815,0.12570711244659805,33.26594505310059,30.493945789337157,0.030214403628095653,,0.030303802861417654,
2023-06-16,INTC,35.64347839355469,36.369998931884766,36.36000061035156,36.79999923706055,35.599998474121094,110240300.0,,,0.015354429364604405,0.160497625250412,34.25184860229492,30.821763706207275,0.03005727468509579,,0.030303802861417654,
2023-06-19,INTC,,,,,,,,,,,34.712459564208984,30.9001656582481,0.02203962122875402,,0.030303802861417654,
2023-06-20,INTC,34.300846099853516,35.0,36.77000045776367,37.11000061035156,34.720001220703125,65970200.0,,,,0.03214389515196281,34.97951602935791,31.143624054758174,0.022835922905202113,0.03249748119883291,0.030303802861417654,HIGH_VOL
2023-06-21,INTC,32.2427978515625,32.900001525878906,34.91999816894531,35.04999923706055,32.83000183105469,70973500.0,,,-0.05999992659947251,-0.07532341367302753,34.32289791107178,31.31848094337865,0.036678239991063545,0.014950378244984845,0.030656342122267873,LOW_VOL
2023-06-22,INTC,32.05659484863281,32.709999084472656,32.689998626708984,33.2400016784668,32.130001068115234,45740300.0,,,-0.005775026217852419,-0.0868229747242738,33.56092929840088,31.509843525133636,0.03708710515923062,0.018188945218929727,0.03056634934463281,LOW_VOL
2023-06-23,INTC,32.34080123901367,33.0,32.209999084472656,33.45000076293945,32.029998779296875,46327100.0,,,0.008865769796288392,-0.09265866585956517,32.735260009765625,31.79869280363384,0.035820701499026976,0.0191966212541021,0.030435076103025233,LOW_VOL
2023-06-26,INTC,32.674007415771484,33.34000015258789,33.189998626708984,33.9900016784668,33.099998474121094,38952400.0,,,0.01030296603647085,,32.723009490966795,32.022550783659284,0.03129502955376894,0.018838630667447485,0.030303802861417654,LOW_VOL
2023-06-27,INTC,33.41883087158203,34.099998474121094,33.220001220703125,34.22999954223633,33.0099983215332,33038900.0,,,0.022795595481533315,-0.025714095381316304,32.5466064453125,32.23454565750925,0.031080336298355736,,0.030172529619810075,
2023-06-28,INTC,32.899417877197266,33.56999969482422,33.61000061035156,33.810001373291016,33.029998779296875,33906900.0,,,-0.015542524404300817,0.020364858802194297,32.677930450439455,32.344411749588815,0.0262497604327397,,0.030172529619810075,
