date,adj_close,close,open,high,low,volume,vader_compound,ret_1d,ret_5d,ma_5d,ma_20d,vol_10d,vol_fwd_5d,vol_q75_252d,p_high_vol,risk_off,exposure_next,strategy_ret,buy_hold_ret,strategy_equity,buy_hold_equity,strategy_dd,buy_hold_dd
2023-01-24,90.246337890625,94.55999755859376,95.79000091552734,98.0,91.5500030517578,11370500.0,,-0.01149905944743479,0.0625914480776141,87.6351547241211,84.45896911621094,0.0287134947258115,0.0121880177977318,,0.1661693751448357,0,0.8330994885015632,-0.009579860543906991,-0.01149905944743479,1.0585692170206344,1.134894960669987,-0.009579860543906915,-0.01149905944743479
2023-01-25,88.19442749023438,92.41000366210938,92.68000030517578,93.0,91.12000274658205,14147300.0,,-0.022736771910650377,0.0328602086821114,88.19633178710937,84.79855624112216,0.0318233794804665,0.0111103084844098,,0.17629918893463503,0,0.8338306248551643,-0.018958616729446952,-0.022736771910650377,1.0385002089535496,1.109091112806687,-0.028356856368980332,-0.033974379866241855
2023-01-26,89.18696594238281,93.4499969482422,93.88999938964844,94.27999877929688,92.63999938964844,15759400.0,,0.011253981463379192,0.0571263910153905,89.16025238037109,85.16425704956055,0.0242842034543881,0.0129216624727921,,0.17078794529045646,0,0.823700811065365,0.009269913659100024,0.011253981463379192,1.0481270162255063,1.1215728036314119,-0.019349808320064277,-0.023102745444107176
2023-01-27,89.0438232421875,93.3000030517578,92.81999969482422,94.12000274658205,92.23999786376952,13646600.0,,-0.0016049733128917776,0.0249368786384631,89.59354248046876,85.46268521822415,0.0242511514891826,0.0178620864686714,,0.34337035510090663,0,0.8292120547095435,-0.001330863218536974,-0.0016049733128917776,1.0467321025312568,1.1197727092131182,-0.020654919590422316,-0.02467063946710668
2023-01-30,88.88158416748047,93.12999725341795,92.8499984741211,94.25,92.58000183105467,14079800.0,,-0.0018220137994946484,-0.0264477030210498,89.11062774658203,85.70689228602818,0.0228412563343424,0.0233396517443748,,0.699230009383037,0,0.6566296448990934,-0.0011963882741634188,-0.0018220137994946484,1.045479804517598,1.1177324678846343,-0.02182659656098407,-0.02644770302105004
2023-01-31,88.49981689453125,92.7300033569336,91.0,92.76000213623048,90.0,13342100.0,,-0.004295234794981284,-0.0193528184845623,88.76132354736328,85.89308725992838,0.0217473605319857,0.0273103670759492,,0.8252353869910847,1,0.30076999061696297,-0.0012918777289841737,-0.004295234794981284,1.044129172442039,1.112931544497096,-0.023090276995971548,-0.030629338721767874
2023-02-01,90.41812896728516,94.73999786376952,93.0,95.7699966430664,92.56999969482422,16788500.0,,0.021675887477146327,0.0252136278938599,89.20606384277343,86.17590236663818,0.0224341591306053,0.0255301243386608,,0.7743000208689566,1,0.17476461300891533,0.0037881780865682718,0.021675887477146327,1.0480845196926305,1.1370553234253817,-0.019389568990732298,-0.009617369344253945
2023-02-02,92.24099731445312,96.6500015258789,96.5999984741211,97.5,95.83999633789062,14925300.0,,0.020160429860559326,0.0342430235158273,89.8168701171875,86.53267265768612,0.0218755172477067,0.0267207595727703,,0.8154485904881489,1,0.22569997913104345,0.004550208598801105,0.020160429860559326,1.0528535228864062,1.1599788475208748,-0.014927586975479912,0.0
2023-02-03,90.3417739868164,94.66000366210938,95.04000091552734,96.9499969482422,94.30999755859376,12242200.0,,-0.02058979610944789,0.0145765388026819,90.07646026611329,86.74428939819336,0.0224002807657009,0.0255132183919876,,0.7400791062602483,1,0.18455140951185112,-0.003799875893560236,-0.02058979610944789,1.0488528101653403,1.1360951195591475,-0.018670739891142873,-0.020589796109448
2023-02-06,87.64087677001953,91.83000183105467,91.8000030517578,92.0500030517578,90.73999786376952,12425200.0,,-0.029896437689955202,-0.0139591053544124,89.8283187866211,86.79147820723684,0.0177618069046769,0.0184003810573915,,0.3472992421229667,0,0.2599208937397517,-0.007770708804007953,-0.029896437689955202,1.04070248039928,1.1021299226073853,-0.026296363812301382,-0.04987067224296815
2023-02-07,90.23680877685548,94.5500030517578,91.77999877929688,94.6999969482422,91.68000030517578,15258900.0,,0.029620105394974505,0.0196270675270919,90.17571716308592,87.45854106702302,0.0203825099056796,0.0159576256074049,,0.2368839783626539,0,0.6527007578770333,0.019333065239697463,0.029620105394974505,1.060822449347954,1.1347751270739712,-0.007471687889754053,-0.021727741415948576
2023-02-08,89.97911071777344,94.27999877929688,95.0199966430664,95.94000244140624,94.2300033569336,12899700.0,,-0.0028557975683659587,-0.004855422850771,90.0879135131836,88.08642297042043,0.0188080100347252,0.0318128133831212,,0.900487413686504,1,0.763116021637346,-0.002179304878973037,-0.0028557975683659587,1.058510593808366,1.1315344390254312,-0.009634709682854736,-0.024521488953212822
2023-02-09,92.27918243408205,96.69000244140624,96.0,98.56999969482422,95.62000274658205,16997400.0,,0.025562285490050796,0.0004139712355748,90.09555053710938,88.57315866570724,0.0200777179308721,0.0280037879817927,,0.8224363709086387,1,0.1,0.00255622854900508,0.025562285490050796,1.0612163888076833,1.1604590453976238,-0.007103109653802342,0.0
2023-02-10,91.01939392089844,95.37000274658205,95.9499969482422,96.5,94.25,11511400.0,,-0.013651925385051111,0.0075006268327308,90.23107452392578,89.00363600881477,0.0207737744841713,0.0280429004028665,,0.8391295840329628,1,0.17756362909136125,-0.002424085415454155,-0.013651925385051111,1.0586439096369338,1.1446165450974477,-0.009509976524740282,-0.013651925385051222
2023-02-13,91.7256317138672,96.11000061035156,95.47000122070312,96.38999938964844,94.91000366210938,7803500.0,,0.00775920122674667,0.0466078740239737,91.04802551269532,89.13973579406738,0.0207788361158617,,,0.15197882926286652,0,0.16087041596703722,0.0012482259289186824,0.00775920122674667,1.0599653364144344,1.1534978551983224,-0.00827362119510322,-0.005998652194499687
2023-02-14,93.49124908447266,97.95999908447266,95.81999969482422,98.98999786376952,95.22000122070312,15345100.0,,0.019248898455267005,0.036065551871022,91.69891357421876,89.56777725219726,0.0211470673942268,,,0.15076033230429658,0,0.8480211707371335,0.016323473403435724,0.019248898455267005,1.077267652391959,1.1757014182814032,0.0,0.0
2023-02-15,88.5284423828125,92.76000213623048,92.33000183105467,93.68000030517578,90.7699966430664,30208300.0,,-0.053083114732760506,-0.0161222790866546,91.40877990722656,89.72477226257324,0.0272164412607771,,,0.15136303587709715,0,0.8492396676957035,-0.04508028671590243,-0.053083114732760506,1.0287041177523624,1.1132915250033022,-0.04508028671590247,-0.053083114732760506
2023-02-16,86.67695617675781,90.81999969482422,90.9800033569336,91.79000091552734,89.87999725341797,15568400.0,,-0.020914026681374764,-0.0607095350170238,90.28833465576172,89.84025192260742,0.0266317190827024,,,0.13444026046544258,0,0.8486369641229028,-0.017748416110467267,-0.020914026681374764,1.0104462490159423,1.0900081163452346,-0.06202859913935688,-0.0728869597362839
2023-02-17,85.98979949951172,90.0999984741211,89.97000122070312,90.3000030517578,88.94000244140625,11235300.0,,-0.007927789663550233,-0.0552584916765953,89.28241577148438,89.79587326049804,0.0261513126727844,,,0.13153248549290542,0,0.8655597395345574,-0.006861975556267296,-0.007927789663550233,1.0035125915542729,1.081366761267287,-0.0684649359645404,-0.08023691691382928
2023-02-20,,,,,,,,,,88.67161178588867,89.71691091437089,0.0260882839357152,,,0.13131174200272816,0,0.8684675145070946,,,1.0035125915542729,1.081366761267287,-0.0684649359645404,-0.08023691691382928
2023-02-21,83.64201354980469,87.63999938964844,88.37999725341797,89.41999816894531,87.4800033569336,14007600.0,,,-0.1053492774042288,86.20930290222168,89.36931489643298,0.0248820972616328,0.0226386224489727,,0.5366178894930593,0,0.8686882579972719,,,1.0035125915542729,1.081366761267287,-0.0684649359645404,-0.08023691691382928
2023-02-22,82.86897277832031,86.83000183105469,87.75,88.08999633789062,86.66000366210938,10106400.0,,-0.009242254444580822,-0.0639282636423178,84.79443550109863,89.08902780633224,0.0248790569754706,0.0231142152537977,,0.5945946866305383,0,0.46338211050694067,-0.004282695370372014,-0.009242254444580822,0.9992148528243133,1.0713724945117424,-0.07245441687062426,-0.08873760135644382
2023-02-23,85.970703125,90.08000183105467,90.3000030517578,91.98999786376952,89.45999908447266,15468300.0,,0.03742933262823245,-0.0081481062892606,84.61787223815918,88.91975081594367,0.0273017608151957,0.0144240352783907,,0.1800426617250362,0,0.40540531336946173,0.015174050323358394,0.03742933262823245,1.0143769892849166,1.1114732519775616,-0.058379793515010325,-0.05462965792601315
2023-02-24,84.09056091308594,88.11000061035156,88.08999633789062,88.1500015258789,87.23999786376953,8817600.0,,-0.02186956885975877,-0.0220867893340833,84.14306259155273,88.65905279862254,0.0278213797881718,0.0097372488253154,,0.13796370565513008,0,0.8199573382749639,-0.01793211347146884,-0.02186956885975877,0.9961870660102126,1.0871658111576583,-0.07526503390472705,-0.07530449971997388
2023-02-27,83.31753540039062,87.30000305175781,88.69999694824219,88.8499984741211,87.23999786376953,10609400.0,,-0.009192773889263206,,83.97795715332032,88.36620812667043,0.0272570339393082,0.0077205230310367,,0.1308956944629153,0,0.86203629434487,-0.007924504738250732,-0.009192773889263206,0.9882927768854306,1.0771717416755486,-0.0825931005251751,-0.08380501637046722
2023-02-28,83.0980224609375,87.06999969482422,87.13999938964844,88.1500015258789,86.9000015258789,7520400.0,,-0.0026346547386241204,-0.0065038019265672,83.86915893554688,88.08190315648129,0.0251241419064488,0.0093419605833501,,0.13615268415957585,0,0.8691043055370847,-0.0022897897769419058,-0.0026346547386241204,0.9860297941882927,1.0743337660420311,-0.0846937694648886,-0.08621887382559046
2023-03-01,84.38644409179688,88.41999816894531,89.04000091552734,90.04000091552734,88.2699966430664,8176700.0,,0.01550484106243366,0.0183116945052026,84.17265319824219,87.76444605777138,0.0198290786674579,0.011625845146778,,0.1468309460167722,0,0.8638473158404242,0.013393815334315709,0.01550484106243366,0.9992364951657839,1.0909911403325185,-0.07243432683875284,-0.07205084269840467
2023-03-02,84.9686050415039,89.02999877929688,87.63999938964844,89.33999633789062,87.12000274658203,9761600.0,,0.006898749627058054,-0.011656274138401,83.97223358154297,87.38168856972142,0.0185044205531389,0.0165983466174396,,0.2590751514088589,0,0.8531690539832277,0.005885799692984265,0.006898749627058054,1.0051178010222492,1.098517615055011,-0.06697486108443773,-0.06564915379554148
2023-03-03,85.69395446777344,89.79000091552734,88.66999816894531,89.8499984741211,87.87999725341797,10844000.0,,0.008536675704105434,0.0190674617611925,84.29291229248047,87.1370664897718,0.0182683590764541,0.0173839067239225,,0.3035926001184913,0,0.740924848591141,0.006325035153535991,0.008536675704105434,1.0114752064471597,1.107895303689983,-0.06107344428166406,-0.05767290362763755
2023-03-06,85.49352264404297,89.58000183105469,90.08000183105467,91.33000183105467,89.51000213623047,9960000.0,,-0.002338926065150182,0.0261167980209138,84.72810974121094,87.0240478515625,0.0171871791906889,0.0181062601682946,,0.35705094478550775,0,0.6964073998815087,-0.0016288454195463264,-0.002338926065150182,1.0098276696901536,1.105304018486725,-0.06260281050123628,-0.05987693703524011
2023-03-07,84.79682159423828,88.8499984741211,89.94999694824219,90.23999786376952,88.30000305175781,8761100.0,,-0.008149167659232348,0.0204433160139201,85.0678695678711,86.73773273668792,0.0165546933179907,0.0201918022655416,,0.39906788782674496,0,0.6429490552144923,-0.005239499647287934,-0.008149167659232348,1.0045366779709903,1.0962967107256536,-0.06751430274498382,-0.06753815749565095
2023-03-08,86.6865005493164,90.83000183105467,88.3499984741211,90.83999633789062,88.13999938964844,8813000.0,,0.022284785202450585,0.0272562315224171,85.527880859375,86.56443746466385,0.0172694360592242,0.0197964616902406,,0.3806532221909735,0,0.600932112173255,0.01339164304103593,0.022284785202450585,1.017989074584006,1.1207274474423279,-0.055026787146473244,-0.04675844562596021
2023-03-09,84.825439453125,88.87999725341797,89.70999908447266,90.69000244140624,88.56999969482422,10354700.0,,-0.021468868675032504,-0.0016849233703316,85.49924774169922,86.17213520250823,0.0146990170517882,0.0261988386964149,,0.7775068043223499,1,0.6193467778090265,-0.013296674637086526,-0.021468868675032504,1.0044532050751536,1.0966666970526842,-0.06759178849854885,-0.06722346337240037
2023-03-10,83.26981353759766,87.25,88.02999877929688,89.16999816894531,87.19999694824219,11928800.0,,-0.018339143605462738,-0.0282883541228969,85.01441955566406,85.76426255075555,0.0141818567298897,0.0236615394963784,,0.7188519832277237,0,0.22249319567765014,-0.004080334666770747,-0.018339143605462738,1.0003546998413364,1.0765547690081065,-0.07139632604752,-0.08432978622942
2023-03-13,83.73746490478516,87.73999786376953,86.37999725341797,89.0,86.30999755859375,11847600.0,,0.0056160972064185355,-0.0205402431078814,84.6632080078125,85.34383271869861,0.0139904095331672,0.0236584464457254,,0.7299404447623394,0,0.2811480167722763,0.0015789545915848924,0.0056160972064185355,1.0019342144878645,1.0826008052388896,-0.06993010301277003,-0.0791872932998623
2023-03-14,85.21675109863281,89.29000091552734,88.02999877929688,89.62999725341797,87.70999908447266,11100100.0,,0.01766576281631771,0.0049521844863942,84.7471939086914,84.90833282470703,0.0149127627518996,0.0251492141002271,,0.7464733159990519,1,0.27005955523766056,0.004770808049108763,0.01766576281631771,1.0067142503030206,1.1017257742889943,-0.06549291806198954,-0.06292043442504625
2023-03-15,82.74488830566406,86.69999694824219,87.19999694824219,87.23999786376953,85.44000244140625,12171500.0,,-0.029006771099589712,-0.0454697354106472,83.95887145996093,84.60393524169922,0.0171195657731942,0.0157970156452728,,0.21285077367495547,0,0.25352668400094813,-0.007353990490453516,-0.029006771099589712,0.9993108832796882,1.0697682669396753,-0.07236527425582318,-0.0901020868857818
2023-03-16,85.66996002197266,89.30000305175781,85.94999694824219,89.47000122070312,85.81999969482422,13184600.0,,0.03535048238270888,0.0099559822417936,84.12777557373047,84.55093544407895,0.0207175917475999,0.0119181539265213,,0.15751529231782624,0,0.7871492263250446,0.027826104857766414,0.03535048238270888,1.027117812703336,1.1075850912137073,-0.04655281310756032,-0.05793675673817411
2023-03-17,85.83305358886719,89.47000122070312,89.05999755859375,90.02999877929688,89.0,13287700.0,,0.001903742768792016,0.0307823440737282,84.64042358398437,84.54268565930818,0.0205555706898137,0.0182073519165198,,0.3589903873039985,0,0.8424847076821738,0.0016038741700677938,0.001903742768792016,1.0287651804327473,1.1096936483219273,-0.04502360379197978,-0.05614331065106959
2023-03-20,86.37986755371094,90.04000091552734,89.20999908447266,90.37000274658205,88.66000366210938,8217500.0,,0.006370668897123677,0.0315557994492712,85.16890411376953,84.63454475402833,0.0206133302629822,0.0227875822663595,,0.7346905056936793,0,0.6410096126960014,0.004083660002359711,0.006370668897123677,1.032966307651901,1.1167631391326276,-0.041123804879587444,-0.050130312196892124
2023-03-21,88.73988342285156,92.5,91.0,93.0,90.8000030517578,12299700.0,,0.027321364757513233,0.0413431899104079,85.87353057861328,84.88943824768066,0.0218369534390395,0.0179078571385574,,0.3437859312953881,0,0.26530949430632067,0.007248617467574368,0.027321364757513233,1.0404538852729621,1.1472746322046157,-0.03417327814239657,-0.024178575984318162
2023-03-22,88.85499572753906,92.62000274658205,93.5,95.02999877929688,92.54000091552734,12812400.0,,0.0012971879187511082,0.0738427176226756,87.09555206298828,85.1887393951416,0.0209573899190594,0.0212374893386942,,0.5654850805655689,0,0.6562140687046119,0.0008512329620381322,0.0012971879187511082,1.041339553915587,1.148762862997001,-0.03335113460113426,-0.02291275222222655
2023-03-23,90.74491119384766,94.58999633789062,94.48999786376952,95.81999969482422,93.43000030517578,11169700.0,,0.021269659075824343,0.0592383978068085,88.11054229736328,85.42744979858398,0.0198142034934642,0.0177905457851816,,0.3488729006148946,0,0.4345149194344311,0.00924198419972963,0.021269659075824343,1.0509635976194283,1.1731966574519153,-0.024417381060431453,-0.00213043957465775
2023-03-24,89.01809692382812,92.79000091552734,93.9499969482422,94.18000030517578,92.08999633789062,7653700.0,,-0.019029323488242156,0.0371074219288178,88.74755096435547,85.6738265991211,0.0199130156701786,0.0160789693154804,,0.2486831882114302,0,0.6511270993851054,-0.01239050820615997,-0.019029323488242156,1.0379416245387494,1.1508715187419383,-0.03650534550618911,-0.021119222239061597
2023-03-27,86.97467803955078,90.66000366210938,92.04000091552734,92.18000030517578,90.5500030517578,9349800.0,,-0.02295509514234928,0.0068859851570157,88.86651306152343,85.8566837310791,0.0220489930906852,0.0099674004034882,,0.15488786382884176,0,0.7513168117885698,-0.017246548896653148,-0.02295509514234928,1.0200407135592702,1.124453153532597,-0.05312230317658062,-0.043589523625580884
2023-03-28,87.11858367919922,90.80999755859376,90.66000366210938,90.87000274658205,89.91999816894531,7521300.0,,0.001654569386080329,-0.018270248744037,88.54225311279296,86.05771179199219,0.0215229489907261,0.011360193007783,,0.1447462876138006,0,0.8451121361711582,0.0013982966683137486,0.001654569386080329,1.0214670330905844,1.1263136392965136,-0.05179828724781188,-0.0420070761308452
2023-03-29,88.98930358886719,92.76000213623048,91.76000213623048,93.22000122070312,91.4499969482422,9264000.0,,0.021473258984060273,0.0015115397871376,88.5691146850586,86.2878547668457,0.0191193177316996,0.0100537247352286,,0.14450213125716604,0,0.8552537123861994,0.018365084463147857,0.021473258984060273,1.0402263614296139,1.150499263770407,-0.034384482705016706,-0.02143584597170578
2023-03-30,88.71109008789062,92.47000122070312,93.3499984741211,93.5199966430664,92.02999877929688,10232800.0,,-0.0031263701338973826,-0.0224125086376735,88.16235046386718,86.47497901916503,0.0165881989842373,0.010389222109287,,0.1427250255827329,0,0.855497868742834,-0.0026746029864504594,-0.0031263701338973826,1.0374441688967497,1.1469023772330842,-0.03696712085133669,-0.024495199716962457
2023-03-31,89.23873138427734,93.0199966430664,91.23999786376952,93.26000213623048,91.12999725341795,8701800.0,,0.005947861714515668,0.002478534905526,88.20647735595703,86.65221786499023,0.0165910600772078,,,0.1262175586873304,0,0.8572749744172671,0.005098952999148861,0.005947861714515668,1.0427340479531952,1.1537239939729158,-0.03205666146392272,-0.018693032063032744
2023-04-03,89.06605529785156,92.83999633789062,93.01000213623048,93.5999984741211,91.70999908447266,6863600.0,,-0.001934990376344592,0.0240458177649103,88.62475280761718,86.83084449768066,0.0166681560797105,,,0.15556851292482207,0,0.8737824413126696,-0.0016907606149588988,-0.001934990376344592,1.0409710342930394,1.1514915491476203,-0.03369322193823132,-0.02059185160223076
2023-04-04,88.42328643798828,92.16999816894533,93.04000091552734,93.27999877929688,91.72000122070312,6338400.0,,-0.007216765778093048,0.0149761704528328,88.885693359375,87.01216773986816,0.014557402818941,,,0.14341432089332476,0,0.8444314870751779,-0.006094064257868366,-0.007216765778093048,1.034627289919478,1.1431815043419684,-0.03958195753655347,-0.02766001081037328
2023-04-05,86.53335571289062,90.1999969482422,91.5999984741211,92.18000030517578,89.05000305175781,9171800.0,,-0.02137367656452216,-0.0275982368321826,88.39450378417969,87.00451049804687,0.0159831048531003,,,0.14341240237523914,0,0.8565856791066753,-0.018308385255027645,-0.02137367656452216,1.015684934900267,1.1187475126136193,-0.05716566106385368,-0.04844249125006328
2023-04-06,86.57173919677734,90.23999786376952,89.66000366210938,90.91000366210938,89.4000015258789,5874500.0,,0.0004435686513080128,-0.0241159350989117,87.96663360595703,87.09182548522949,0.0137364904123361,,,0.1456301782904386,0,0.8565875976247609,0.00037995540540558596,0.0004435686513080128,1.0160708498814714,1.1192437539389435,-0.05680742606037281,-0.04802041016926506
2023-04-07,,,,,,,,,,87.64860916137695,87.29298400878906,0.0135427845343889,,,0.14348629734542367,0,0.8543698217095614,,,1.0160708498814714,1.1192437539389435,-0.05680742606037281,-0.04802041016926506
2023-04-10,85.40132904052734,89.0199966430664,88.41999816894531,89.02999877929688,86.47000122070312,12232900.0,,,-0.0411461610719007,86.7324275970459,87.38055580540707,0.0120695109346702,0.0139240499440946,,0.15504473635194307,0,0.8565137026545764,,,1.0160708498814714,1.1192437539389435,-0.05680742606037281,-0.04802041016926506
2023-04-11,85.61239624023438,89.23999786376953,88.63999938964844,89.83999633789062,88.47000122070312,11079200.0,,0.002471474414723396,-0.0317890265221616,86.02970504760742,87.40137923391242,0.0120939347409793,0.0138631887207653,,0.15040587449856824,0,0.844955263648057,0.002088285315692034,0.002471474414723396,1.0181926957169816,1.1220099362406426,-0.05483777085834507,-0.045667616969659486
2023-04-12,83.3387451171875,86.87000274658203,88.91000366210938,89.5,86.86000061035156,11299100.0,,-0.026557498947545555,-0.0369176783840734,85.23105239868164,87.43263485557155,0.011587310322326,0.0069865717765845,,0.1417846708238956,0,0.8495941255014318,-0.02256309509384516,-0.026557498947545555,0.9952191170996608,1.0922121585397961,-0.07616355611357883,-0.07101229822759636
2023-04-13,83.51141357421875,87.05000305175781,86.55999755859375,87.62999725341797,85.97000122070312,7910500.0,,0.0020718869331239897,-0.0353501691308578,84.46597099304199,87.31902714779503,0.011938706899454,0.0124432547511101,,0.14978628404033517,0,0.8582153291761044,0.0017781251263266744,0.0020718869331239897,0.9969887412179764,1.094475098639274,-0.074520859320088,-0.0690875407472612
2023-04-14,83.65532684326172,87.19999694824219,87.94999694824219,88.37000274658203,86.54000091552734,7656400.0,,0.0017232766502637276,,84.30384216308593,87.20440995065789,0.0114289832374179,0.0254847240878363,,0.7448020276642622,1,0.8502137159596648,0.0014651534444472475,0.0017232766502637276,0.998449482706247,1.0963611820210541,-0.0731648903693568,-0.06748332104279131
2023-04-17,84.41320037841797,87.98999786376953,87.75,88.05000305175781,87.16000366210938,8163600.0,,0.0090594773071202,-0.0115704131681657,84.10621643066406,87.10090115195827,0.0126266559343245,0.0244289907778904,,0.7362829466228146,0,0.2551979723357378,0.0023119602391987056,0.0090594773071202,1.0007578582111125,1.1062936412699813,-0.07102208444759728,-0.05903520735126744
2023-04-18,84.55709838867188,88.13999938964844,88.19999694824219,88.4000015258789,87.5,8468200.0,,0.0017046861108076516,-0.0123264608620609,83.89515686035156,86.88075457121197,0.0127879971408412,0.0251984683145712,,0.7245514668615908,0,0.26371705337718543,0.0004495547980752081,0.0017046861108076516,1.0012077537079829,1.108179524674729,-0.07060445796835468,-0.057431157738480176
2023-04-19,83.68409729003906,87.2300033569336,86.2300033569336,87.37999725341797,86.04000091552734,11191300.0,,-0.010324397540464436,0.0041439569598262,83.96422729492187,86.60860202186986,0.0111057246841694,0.0258723392601382,,0.7637463895931824,1,0.2754485331384092,-0.002843840158058729,-0.010324397540464436,0.9983604788914283,1.0967382387157842,-0.07324751033350507,-0.06716261317524341
2023-04-20,85.66036224365234,89.29000091552734,88.31999969482422,91.87999725341795,88.0999984741211,19206300.0,,0.02361577668411452,0.0257323948602996,84.39401702880859,86.3409941823859,0.0144725252379195,0.0237947973781324,,0.7638888536630849,1,0.23625361040681758,0.005579312504183198,0.02361577668411452,1.0039306439949895,1.1226385640422252,-0.06807686857962592,-0.045132933765397065
2023-04-21,81.89970397949219,85.37000274658203,87.77999877929688,87.91000366210938,85.27999877929688,13175400.0,,-0.04390196545589353,-0.0209863846095408,84.04289245605469,85.9663419221577,0.0200509722612618,0.0171037569883265,,0.25419957294704093,0,0.2361111463369151,-0.01036574339023467,-0.04390196545589353,0.9935241565577445,1.0733525245841895,-0.07773694461935343,-0.08705347472219904
2023-04-24,81.19937896728516,84.63999938964844,85.4000015258789,85.95999908447266,83.98999786376953,10567600.0,,-0.008551007856907433,-0.0380724981013099,83.40012817382812,85.66237881309108,0.0189484588707166,0.0168059584564859,,0.25508982137923225,0,0.745800427052959,-0.006377345311414772,-0.008551007856907433,0.9871881099361437,1.0641742787132387,-0.08361853459147617,-0.09486008763278586
2023-04-25,78.94490814208984,82.29000091552734,83.2699966430664,83.4000015258789,82.26000213623047,13423700.0,,-0.027764631378567883,-0.0663716039638121,82.27769012451172,85.23218536376953,0.0200286248900496,0.0112129944109482,,0.1304791517982592,0,0.7449101786207677,-0.020682156519548772,-0.027764631378567883,0.9667709309322069,1.0346278721422122,-0.10257127949066869,-0.11999096364569084
2023-04-26,78.90653228759766,82.25,82.23999786376953,82.37999725341797,81.20999908447266,11583500.0,,-0.0004861093057847432,-0.0570904766515307,81.32217712402344,84.7015131900185,0.0189994441288892,0.0114014474587449,,0.14797774081522355,0,0.8695208482017408,-0.0004226821758847093,-0.0004861093057847432,0.9663622940915384,1.0341249299055395,-0.10295060661495503,-0.12041874422743737
2023-04-27,80.26881408691406,83.66999816894531,82.9000015258789,83.86000061035156,82.16000366210938,10013700.0,,0.017264499653224963,-0.0629409917903751,80.24386749267578,84.25718287417763,0.0202212584382142,0.0089290517852572,0.0251615276538131,0.019479488663292483,0,0.8520222591847765,0.014709737998235523,0.017264499653224963,0.9805772302489987,1.051978579399285,-0.089755245066785,-0.10523321394216878
